# q (1/Angstrom), Intensity (arb)
2.078726924066784734e-02 3.886000444495604711e+01
2.212838338006469993e-02 8.761938098053497015e+01
2.346949751946154905e-02 1.267325362243514917e+02
2.481061165885840164e-02 1.755868172153672617e+02
2.615172579825525423e-02 1.985699655990633801e+02
2.749283993765210335e-02 2.078408056849484922e+02
2.883395407704895941e-02 2.203850820136285336e+02
3.017506821644580506e-02 2.307409335893729292e+02
3.151618235584265765e-02 2.339145254601358204e+02
3.285729649523951718e-02 2.351170663083647696e+02
3.419841063463636283e-02 2.347172053482439651e+02
3.553952477403321542e-02 2.331059662271875936e+02
3.688063891343006800e-02 2.321285895941099682e+02
3.822175305282692059e-02 2.339811560829797656e+02
3.956286719222376624e-02 2.295896510214158184e+02
4.090398133162062577e-02 2.291403400647814124e+02
4.224509547101747142e-02 2.323998741167876858e+02
4.358620961041432401e-02 2.295463382942007229e+02
4.492732374981117660e-02 2.273937458372130891e+02
4.626843788920802919e-02 2.248867474668645059e+02
4.760955202860488178e-02 2.241201229500826457e+02
4.895066616800172743e-02 2.225237233357148057e+02
5.029178030739858696e-02 2.206564928414166502e+02
5.163289444679544649e-02 2.198574184813026307e+02
5.297400858619229214e-02 2.193535707540946760e+02
5.431512272558913779e-02 2.167409039631730820e+02
5.565623686498599731e-02 2.151204071014319652e+02
5.699735100438284990e-02 2.119944837297628624e+02
5.833846514377969555e-02 2.084600849803418328e+02
5.967957928317654814e-02 2.066269594638440594e+02
6.102069342257340767e-02 2.042895536930129765e+02
6.236180756197025332e-02 2.014889853906789483e+02
6.370292170136709897e-02 1.996536887209531983e+02
6.504403584076395850e-02 1.991181017158038458e+02
6.638514998016080415e-02 1.967341532615183155e+02
6.772626411955766368e-02 1.925468041458106541e+02
6.906737825895450933e-02 1.867427704187515758e+02
7.040849239835136886e-02 1.850004318592591517e+02
7.174960653774821451e-02 1.832981110643238196e+02
7.309072067714506016e-02 1.778524807060584578e+02
7.443183481654190581e-02 1.735492158175885038e+02
7.577294895593877921e-02 1.710167216655810876e+02
7.711406309533562486e-02 1.675287668865830710e+02
7.845517723473247051e-02 1.630063240323870843e+02
7.979629137412933004e-02 1.592607991716744777e+02
8.113740551352617569e-02 1.572089131637323476e+02
8.247851965292302134e-02 1.549537677589286488e+02
8.381963379231988087e-02 1.521671647385560675e+02
8.516074793171674040e-02 1.486748150143889120e+02
8.650186207111358605e-02 1.445373565779667615e+02
8.784297621051043170e-02 1.420166473858058680e+02
8.918409034990729123e-02 1.375743135920178588e+02
9.052520448930413688e-02 1.329270886654699382e+02
9.186631862870098253e-02 1.301015801023559675e+02
9.320743276809784206e-02 1.284389622267383970e+02
9.454854690749470159e-02 1.241587789512467026e+02
9.588966104689154724e-02 1.210895684941591526e+02
9.723077518628839289e-02 1.189314714753999453e+02
9.857188932568525241e-02 1.149157600904372174e+02
9.991300346508209806e-02 1.113790702687603300e+02
1.012541176044789437e-01 1.088256068612433154e+02
1.025952317438758032e-01 1.058373794213357115e+02
1.039363458832726350e-01 1.018829092652035513e+02
1.052774600226694945e-01 9.935446386307728517e+01
1.066185741620663541e-01 9.659788982718846739e+01
1.079596883014631858e-01 9.371613224888328375e+01
1.093008024408600454e-01 9.132578255113651267e+01
1.106419165802569049e-01 8.866572951672577574e+01
1.119830307196537506e-01 8.508556213094213660e+01
1.133241448590506101e-01 8.241205295665145059e+01
1.146652589984474419e-01 7.999770257615026026e+01
1.160063731378443014e-01 7.656380403596534734e+01
1.173474872772411609e-01 7.470843927240221660e+01
1.186886014166380066e-01 7.208297373312777268e+01
1.200297155560348661e-01 6.953527812937556973e+01
1.213708296954317256e-01 6.623047236486718248e+01
1.227119438348285574e-01 6.398383909243010237e+01
1.240530579742254169e-01 6.170156286235460641e+01
1.253941721136222764e-01 6.025721027309833744e+01
1.267352862530191082e-01 5.701264446067355607e+01
1.280764003924159677e-01 5.437355945689844816e+01
1.294175145318128273e-01 5.378448999513872764e+01
1.307586286712096590e-01 5.098462629071315177e+01
1.320997428106065186e-01 4.888441840392046345e+01
1.334408569500033781e-01 4.737127995125698021e+01
1.347819710894002376e-01 4.491775907608978002e+01
1.361230852287970972e-01 4.177889496463147623e+01
1.374641993681939289e-01 4.061629410742999369e+01
1.388053135075907885e-01 3.920485696147963495e+01
1.401464276469876480e-01 3.714921445637661179e+01
1.414875417863844798e-01 3.488877078239109153e+01
1.428286559257813393e-01 3.284760411115733802e+01
1.441697700651781988e-01 3.114092193727486801e+01
1.455108842045750306e-01 2.978730943397165731e+01
1.468519983439718901e-01 2.887149792201320508e+01
1.481931124833687219e-01 2.768200320660217528e+01
1.495342266227655814e-01 2.567310851296082319e+01
1.508753407621624687e-01 2.459476959272976160e+01
1.522164549015593005e-01 2.397981335040927320e+01
1.535575690409561600e-01 2.276702300465960604e+01
1.548986831803530195e-01 2.143677133226067610e+01
1.562397973197498513e-01 2.006948233190415465e+01
1.575809114591467108e-01 1.879145908820979116e+01
1.589220255985435704e-01 1.783725808063785223e+01
1.602631397379404021e-01 1.721681963740732613e+01
1.616042538773372617e-01 1.632951766620851686e+01
1.629453680167341212e-01 1.458546044786740481e+01
1.642864821561309530e-01 1.331492549536989145e+01
1.656275962955278125e-01 1.294291554845899839e+01
1.669687104349246720e-01 1.214622980499619587e+01
1.683098245743215315e-01 1.054271692082177481e+01
1.696509387137183911e-01 1.038066191847075004e+01
1.709920528531152228e-01 9.694607057292969898e+00
1.723331669925120824e-01 8.814054802820962209e+00
1.736742811319089419e-01 7.653892191122750432e+00
1.750153952713057737e-01 7.474521287317330120e+00
1.763565094107026332e-01 7.186135066086990264e+00
1.776976235500994927e-01 6.336805276439605450e+00
1.790387376894963245e-01 5.951152931352254427e+00
1.803798518288931840e-01 5.473859815122807504e+00
1.817209659682900158e-01 4.483565116972641817e+00
