sample_id,experiment_id,flowrate,T_set,TOP_fraction,oleylamine_fraction,ODE_extra_fraction,r0_sphere,sigma_sphere,I0_sphere,I0_fraction_sphere,disordered_flag,crystalline_flag,dilute_sphere_flag,r0_sphere_pred,sigma_sphere_pred,I0_sphere_pred,I0_fraction_sphere_pred,disordered_flag_pred,crystalline_flag_pred,dilute_sphere_flag_pred,r0_sphere_pred_var,sigma_sphere_pred_var,I0_sphere_pred_var,I0_fraction_sphere_pred_var,disordered_flag_pred_var,crystalline_flag_pred_var,dilute_sphere_flag_pred_var
R2_20190424_0_1556263468,R2_20190424,119.02125653345512,220.22054050709744,0.0036597182549798594,0.08012069776280878,0.29967811445910575,,,,,,,,21.19800916388677,0.051853385074763836,47.42416426799192,0.9623354193798949,False,False,True,3.3329269894802387,0.03579170535414535,12.652298120233382,0.019029014402151417,0.9359303083988948,0.9107891024178283,0.9107891024178283
R2_20190424_1_1556265593,R2_20190424,118.63657645157465,220.0905797343266,0.0010662099121596913,0.12265770378175452,0.29705093507323527,17.799885550817518,0.12890124846480078,10.225318762662472,0.9702808125159711,0.0,0.0,1.0,21.960165097892475,0.04429497397258668,45.72224393821201,0.9565831585597072,False,False,True,3.653147079100646,0.03923049148187838,13.867902317610977,0.020857279082559316,0.8792457918405892,0.8837927746436933,0.8837927746436933
R2_20190424_2_1556267826,R2_20190424,119.83247542849502,294.60031257793725,0.0032757096583336674,0.004570681335801725,0.28723284342036554,17.259553987070436,0.1600535869593933,75.201235073619,0.9983673909645554,0.0,0.0,1.0,18.47337639270894,0.1501354376882731,63.14859921084522,1.0007465087543361,False,False,True,0.8685909221452551,0.009327642176631215,3.297303339136151,0.004959133284122016,0.9999999999250205,0.999999999998944,0.999999999998944
R2_20190424_3_1556271437,R2_20190424,57.51854898083073,267.7079545123329,0.008988606627659925,0.005748756911276792,0.2875645183074772,21.75954590327369,0.1164298327005363,132.39389894191893,0.9989874749849974,0.0,0.0,1.0,19.044781803575138,0.10966959306960258,38.37259425163327,0.9947897484534222,False,False,True,2.9352284892752047,0.03152089246683878,11.142574084139664,0.016758394459979866,0.9811734229583224,0.9826299498628013,0.9826299498628013
R2_20190424_4_1556275631,R2_20190424,29.852018503397986,299.9511418044655,0.08121572517727739,0.025654978524839285,0.00024941002865985757,26.601934553692754,0.11577805362537474,23.979338099418754,0.9777956874583846,1.0,0.0,1.0,23.97931951818135,0.17777148231277506,25.39495874888492,0.9913087584496346,False,False,True,0.873722800999879,0.009382752503517347,3.316784732335151,0.0049884332348689,0.9999999999534505,0.9999999999989211,0.9999999999989211
R2_20190424_5_1556278596,R2_20190424,42.94191709602636,299.9625076108549,0.077671390411841,0.09127553590674903,0.00022578608176688461,24.263599164975513,1.921566794571561e-08,8.843459113848168,0.9687556411510236,0.0,0.0,1.0,26.977910670988944,0.13801623223032067,31.45859925068584,0.9666689001336243,False,False,True,1.3141979968537,0.01411293665563644,4.988895615682112,0.007503282456633565,0.9797610095193519,0.9999994436885407,0.9999994436885407
R2_20190424_6_1556284387,R2_20190424,21.36371224525183,299.57048347045,0.29289415558439946,0.0005020687454697547,0.2979236260285552,,,,,0.0,0.0,0.0,24.133535119647725,0.18424892882436955,13.799142577586728,0.9829173684474011,False,False,True,5.158559642976903,0.05539684708845293,19.58267753237726,0.029452282048300346,0.8536115911845448,0.7618917296878684,0.7618917296878684
R2_20190424_7_1556289966,R2_20190424,22.158832359796506,299.5961697942491,0.28048617061740144,0.0036831739509380493,0.29868310601607645,,,,,0.0,0.0,0.0,24.06022876485909,0.1853155828852484,14.216948637270487,0.9842186228256954,False,False,True,5.091224674975485,0.05467374894008533,19.32706374552885,0.029067839760812012,0.8561438675150226,0.7737828778288003,0.7737828778288003
R2_20190424_8_1556295257,R2_20190424,23.40850104994692,299.68003008031377,0.2972107303721704,0.001271124441074935,0.29771865767057204,,,,,0.0,0.0,0.0,24.131681615691313,0.18315069861918049,13.6094044530964,0.9820206161603997,False,False,True,5.165759247990202,0.05547416235581869,19.610008328780452,0.029493387475428,0.8558165407339714,0.760907937598514,0.760907937598514
