# q (1/Angstrom), Intensity (arb)
2.029070354705860696e-02 7.815487296287135450e+02
2.133125244372399004e-02 6.913615343841001959e+02
2.237180134038937659e-02 6.141517619618730350e+02
2.341235023705475968e-02 5.517765251809191795e+02
2.445289913372014276e-02 5.072302855574524756e+02
2.549344803038552584e-02 4.709494922419635259e+02
2.653399692705091240e-02 4.357230334480749434e+02
2.757454582371629548e-02 4.052035092871280995e+02
2.861509472038167856e-02 3.829170280192349765e+02
2.965564361704706164e-02 3.634098546551597906e+02
3.069619251371244473e-02 3.447700651819251902e+02
3.173674141037782781e-02 3.317090263251068336e+02
3.277729030704321089e-02 3.220304241738313635e+02
3.381783920370859398e-02 3.162199203482915664e+02
3.485838810037397706e-02 3.117288864311718157e+02
3.589893699703936014e-02 3.047904236900513979e+02
3.693948589370474322e-02 3.019018253990494713e+02
3.798003479037012631e-02 3.004991787650602646e+02
3.902058368703550939e-02 3.024515641695484192e+02
4.006113258370089247e-02 3.045028301607913477e+02
4.110168148036627556e-02 3.119115436570107249e+02
4.214223037703165864e-02 3.175497292871227160e+02
4.318277927369704866e-02 3.263586084549722273e+02
4.422332817036243174e-02 3.373273766707299046e+02
4.526387706702781483e-02 3.544437986549306174e+02
4.630442596369319791e-02 3.817425648735540449e+02
4.734497486035858099e-02 4.138461989083347135e+02
4.838552375702396408e-02 4.644557537589923868e+02
4.942607265368934716e-02 5.530876702363665345e+02
5.046662155035473024e-02 7.369477939208121597e+02
5.150717044702011332e-02 1.093984270676335200e+03
5.254771934368549641e-02 1.643402356106914112e+03
5.358826824035087949e-02 2.537618637574234526e+03
5.462881713701626257e-02 3.749735233892682572e+03
5.566936603368164566e-02 4.104822545051281850e+03
5.670991493034702874e-02 3.228682823936239402e+03
5.775046382701241182e-02 2.482289518728404801e+03
5.879101272367779490e-02 2.267655350768283824e+03
5.983156162034317799e-02 2.276391716136348350e+03
6.087211051700856107e-02 2.366608809755837683e+03
6.191265941367394415e-02 2.475272243848393373e+03
6.295320831033933417e-02 2.546443234702441259e+03
6.399375720700471726e-02 2.520030713036392171e+03
6.503430610367010034e-02 2.389819047996179052e+03
6.607485500033548342e-02 2.231840032807865100e+03
6.711540389700086651e-02 2.074166097634710241e+03
6.815595279366624959e-02 1.905374999905590130e+03
6.919650169033163267e-02 1.730534079148072351e+03
7.023705058699701576e-02 1.551412392274745571e+03
7.127759948366239884e-02 1.377298094007049713e+03
7.231814838032778192e-02 1.210337588274912832e+03
7.335869727699316500e-02 1.049896191117247781e+03
7.439924617365854809e-02 9.036197192310199853e+02
7.543979507032393117e-02 7.696048092625643449e+02
7.648034396698931425e-02 6.538945936348246732e+02
7.752089286365469734e-02 5.516450466065217597e+02
7.856144176032008042e-02 4.648815420192767078e+02
7.960199065698546350e-02 3.922963929364142928e+02
8.064253955365084658e-02 3.318672239425700923e+02
8.168308845031622967e-02 2.817700566614082618e+02
8.272363734698161275e-02 2.397425759044748474e+02
8.376418624364699583e-02 2.068953744572424398e+02
8.480473514031239279e-02 1.806207964364429301e+02
8.584528403697777588e-02 1.635004074214064644e+02
8.688583293364315896e-02 1.596396930905250997e+02
8.792638183030854204e-02 1.778478361439617856e+02
8.896693072697392513e-02 2.292125537031388660e+02
9.000747962363930821e-02 2.783181696428175087e+02
9.104802852030469129e-02 2.579563886217842423e+02
9.208857741697007437e-02 1.906189318573373725e+02
9.312912631363545746e-02 1.432942880143748141e+02
9.416967521030084054e-02 1.227994292819462032e+02
9.521022410696622362e-02 1.145717825626401520e+02
9.625077300363160671e-02 1.123214522460454532e+02
9.729132190029698979e-02 1.125882845300377681e+02
9.833187079696237287e-02 1.151670986890166830e+02
9.937241969362775595e-02 1.184969040588445495e+02
1.004129685902931390e-01 1.244640798339693646e+02
1.014535174869585221e-01 1.348347119173218971e+02
1.024940663836239052e-01 1.539190249125015555e+02
1.035346152802892883e-01 1.928170961158301111e+02
1.045751641769546714e-01 2.537512555690351519e+02
1.056157130736200545e-01 2.988084950291735709e+02
1.066562619702854375e-01 2.787104188880920219e+02
1.076968108669508206e-01 2.198128880648299344e+02
1.087373597636162037e-01 1.819738944365032580e+02
1.097779086602815868e-01 1.707411490232694575e+02
